78.548,116.38,-8.9948,-119,56.962,56.136,-503.04,-874.15,-1052.9,-453.59,-74.099,185.37
78.164,106.92,-14.621,-114.83,59.034,46.833,-503.91,-874.97,-1055.9,-461.6,-94.329,175.77
77.644,97.465,-19.639,-110.45,60.818,38.205,-504.53,-875.49,-1058.2,-468.57,-114.14,165.55
77.013,88.122,-24.061,-105.86,62.309,30.553,-504.94,-875.73,-1060,-474.61,-132.63,154.72
76.294,79.089,-27.92,-101.1,63.513,24.042,-505.16,-875.69,-1061.2,-479.8,-149.22,143.3
75.505,70.599,-31.269,-96.182,64.446,18.656,-505.22,-875.42,-1062,-484.19,-163.63,131.32
74.66,62.825,-34.179,-91.163,65.136,14.241,-505.15,-874.95,-1062.4,-487.85,-175.85,118.87
73.766,55.808,-36.728,-86.092,65.615,10.579,-504.96,-874.29,-1062.4,-490.8,-186.04,106.03
72.828,49.463,-38.994,-81.006,65.916,7.4561,-504.66,-873.47,-1062,-493.1,-194.42,93.003
71.848,43.63,-41.046,-75.922,66.071,4.6904,-504.26,-872.48,-1061.2,-494.77,-201.22,80.169
70.829,38.145,-42.935,-70.837,66.105,2.1495,-503.76,-871.31,-1060.1,-495.84,-206.62,68.096
69.775,32.908,-44.694,-65.759,66.038,-0.2446,-503.13,-869.92,-1058.6,-496.34,-210.81,57.395
68.697,27.914,-46.329,-60.724,65.882,-2.5168,-502.37,-868.27,-1056.8,-496.29,-213.91,48.461
67.603,23.247,-47.818,-55.818,65.644,-4.6494,-501.48,-866.33,-1054.4,-495.71,-216.05,41.338
66.501,19.027,-49.121,-51.165,65.326,-6.6007,-500.44,-864.08,-1051.7,-494.61,-217.34,35.79
65.396,15.351,-50.196,-46.882,64.928,-8.3267,-499.28,-861.52,-1048.5,-493.05,-217.9,31.466
64.287,12.244,-51.022,-43.029,64.451,-9.8022,-498.03,-858.67,-1044.9,-491.06,-217.87,28.028
63.168,9.656,-51.614,-39.59,63.904,-11.035,-496.72,-855.57,-1041,-488.72,-217.39,25.202
62.031,7.4745,-52.028,-36.488,63.304,-12.073,-495.4,-852.28,-1036.8,-486.1,-216.6,22.791
60.867,5.5538,-52.35,-33.613,62.678,-12.994,-494.1,-848.83,-1032.4,-483.26,-215.64,20.667
59.671,3.7421,-52.674,-30.854,62.059,-13.888,-492.82,-845.23,-1027.8,-480.25,-214.59,18.751
58.445,1.9169,-53.076,-28.119,61.476,-14.833,-491.57,-841.46,-1023.1,-477.09,-213.54,16.998
57.196,0.015067,-53.596,-25.363,60.95,-15.87,-490.31,-837.46,-1018.1,-473.79,-212.53,15.377
55.936,-1.9578,-54.23,-22.589,60.486,-16.998,-489.02,-833.19,-1012.8,-470.36,-211.58,13.864
54.681,-3.944,-54.938,-19.844,60.08,-18.18,-487.66,-828.57,-1007.2,-466.8,-210.7,12.43
53.452,-5.8665,-55.672,-17.195,59.722,-19.368,-486.22,-823.53,-1001.1,-463.12,-209.89,11.045
52.271,-7.6626,-56.401,-14.709,59.409,-20.521,-484.68,-818,-994.64,-459.34,-209.15,9.6826
51.163,-9.304,-57.126,-12.426,59.15,-21.629,-483.05,-811.92,-987.64,-455.45,-208.44,8.326
50.155,-10.8,-57.887,-10.363,58.974,-22.713,-481.31,-805.17,-980.07,-451.43,-207.75,6.9698
49.273,-12.184,-58.752,-8.5094,58.921,-23.816,-479.46,-797.65,-971.85,-447.2,-207,5.6229
48.54,-13.493,-59.785,-6.8477,59.033,-24.983,-477.47,-789.21,-962.86,-442.66,-206.15,4.3096
47.98,-14.747,-61.025,-5.3678,59.345,-26.236,-475.3,-779.67,-952.95,-437.64,-205.08,3.0665
47.606,-15.939,-62.477,-4.0789,59.875,-27.565,-472.92,-768.87,-941.94,-431.98,-203.7,1.9339
47.43,-17.045,-64.114,-3.0078,60.628,-28.939,-470.28,-756.59,-929.62,-425.5,-201.91,0.94463
47.457,-18.04,-65.896,-2.1871,61.599,-30.322,-467.32,-742.66,-915.79,-418.08,-199.6,0.11584
47.686,-18.907,-67.784,-1.6406,62.775,-31.677,-463.97,-726.86,-900.24,-409.59,-196.72,-0.55121
48.108,-19.642,-69.743,-1.3707,64.138,-32.982,-460.16,-709,-882.77,-399.96,-193.21,-1.0668
48.707,-20.253,-71.738,-1.348,65.657,-34.218,-455.78,-688.84,-863.15,-389.1,-189,-1.4493
49.455,-20.76,-73.738,-1.5048,67.29,-35.381,-450.71,-666.16,-841.12,-376.89,-184.05,-1.7254
50.306,-21.193,-75.713,-1.7367,68.981,-36.477,-444.81,-640.74,-816.37,-363.21,-178.27,-1.9314
51.2,-21.589,-77.634,-1.9219,70.66,-37.523,-437.93,-612.41,-788.58,-347.88,-171.6,-2.1111
52.059,-21.994,-79.48,-1.9489,72.25,-38.548,-429.96,-581.1,-757.51,-330.77,-164,-2.3098
52.805,-22.454,-81.236,-1.7398,73.677,-39.584,-420.77,-546.9,-723,-311.82,-155.46,-2.5668
53.365,-23.014,-82.894,-1.2552,74.878,-40.664,-410.28,-510.05,-685.07,-291.09,-146.01,-2.9084
53.683,-23.715,-84.451,-0.48673,75.804,-41.812,-398.41,-470.97,-643.95,-268.77,-135.77,-3.3439
53.722,-24.583,-85.896,0.55241,76.427,-43.034,-385.11,-430.26,-600.05,-245.19,-124.86,-3.8669
53.469,-25.618,-87.202,1.8322,76.737,-44.307,-370.35,-388.6,-553.98,-220.78,-113.46,-4.4625
52.92,-26.796,-88.319,3.3107,76.738,-45.583,-354.13,-346.77,-506.48,-196.04,-101.76,-5.1177
52.083,-28.077,-89.189,4.9435,76.444,-46.798,-336.48,-305.56,-458.38,-171.49,-89.96,-5.83
50.959,-29.419,-89.759,6.6948,75.869,-47.893,-317.51,-265.71,-410.55,-147.67,-78.274,-6.6095
49.545,-30.794,-89.999,8.5468,75.029,-48.833,-297.4,-227.84,-363.8,-125.12,-66.938,-7.4783
47.829,-32.193,-89.911,10.503,73.943,-49.617,-276.38,-192.42,-318.87,-104.35,-56.211,-8.468
45.788,-33.635,-89.538,12.583,72.64,-50.28,-254.74,-159.76,-276.34,-85.703,-46.346,-9.6157
43.401,-35.153,-88.951,14.811,71.16,-50.88,-232.82,-129.95,-236.64,-69.358,-37.543,-10.956
40.644,-36.776,-88.234,17.19,69.549,-51.481,-210.95,-102.96,-200.01,-55.271,-29.895,-12.507
37.508,-38.5,-87.462,19.683,67.859,-52.119,-189.46,-78.606,-166.49,-43.226,-23.374,-14.259
33.999,-40.27,-86.682,22.207,66.133,-52.792,-168.61,-56.657,-135.94,-32.912,-17.857,-16.174
30.162,-41.993,-85.904,24.66,64.409,-53.457,-148.64,-36.834,-108.13,-23.999,-13.181,-18.195
26.08,-43.565,-85.111,26.944,62.71,-54.044,-129.71,-18.863,-82.779,-16.195,-9.1854,-20.264
21.89,-44.916,-84.269,29,61.055,-54.482,-111.95,-2.4956,-59.625,-9.2727,-5.7444,-22.334
17.76,-46.013,-83.35,30.802,59.456,-54.72,-95.409,12.48,-38.424,-3.067,-2.766,-24.371
13.863,-46.861,-82.337,32.351,57.928,-54.736,-80.09,26.234,-18.97,2.5389,-0.18341,-26.357
10.324,-47.473,-81.229,33.661,56.48,-54.534,-65.953,38.894,-1.0788,7.6328,2.0608,-28.277
7.193,-47.865,-80.039,34.751,55.115,-54.136,-52.922,50.554,15.414,12.287,4.0247,-30.118
4.4417,-48.049,-78.784,35.642,53.827,-53.574,-40.898,61.286,30.661,16.568,5.77,-31.864
1.9938,-48.042,-77.486,36.357,52.602,-52.882,-29.779,71.145,44.797,20.532,7.3579,-33.501
-0.23737,-47.856,-76.157,36.922,51.425,-52.086,-19.467,80.18,57.929,24.227,8.8412,-35.017
-2.3169,-47.51,-74.806,37.367,50.283,-51.206,-9.8832,88.431,70.133,27.684,10.257,-36.413
-4.2736,-47.023,-73.433,37.721,49.172,-50.25,-0.96428,95.93,81.451,30.919,11.619,-37.695
-6.1017,-46.422,-72.03,38.008,48.091,-49.22,7.3329,102.7,91.901,33.933,12.926,-38.877
-7.7742,-45.739,-70.582,38.244,47.04,-48.107,15.038,108.78,101.48,36.717,14.157,-39.979
-9.2622,-44.993,-69.064,38.424,46.015,-46.899,22.172,114.19,110.2,39.264,15.291,-41.02
-10.55,-44.183,-67.455,38.528,45.008,-45.584,28.75,118.97,118.06,41.567,16.307,-42.018
-11.645,-43.291,-65.745,38.531,44.008,-44.162,34.79,123.16,125.09,43.625,17.2,-42.98
-12.582,-42.302,-63.945,38.418,43.004,-42.651,40.317,126.83,131.35,45.448,17.974,-43.905
-13.417,-41.22,-62.082,38.199,41.989,-41.086,45.367,130.01,136.91,47.054,18.646,-44.777
-14.22,-40.081,-60.194,37.907,40.956,-39.511,49.985,132.76,141.85,48.47,19.235,-45.58
-15.053,-38.936,-58.323,37.588,39.903,-37.969,54.214,135.13,146.23,49.73,19.758,-46.302
-15.958,-37.843,-56.508,37.289,38.836,-36.502,58.092,137.16,150.1,50.868,20.229,-46.941
-16.946,-36.841,-54.779,37.045,37.771,-35.137,61.649,138.87,153.51,51.913,20.657,-47.504
-18.002,-35.954,-53.15,36.877,36.726,-33.883,64.915,140.32,156.5,52.89,21.05,-48
-19.095,-35.182,-51.614,36.789,35.715,-32.729,67.921,141.52,159.11,53.812,21.422,-48.436
-20.188,-34.512,-50.152,36.775,34.747,-31.649,70.696,142.5,161.41,54.686,21.782,-48.813
-21.245,-33.918,-48.743,36.813,33.826,-30.618,73.266,143.29,163.42,55.512,22.142,-49.13
-22.229,-33.371,-47.379,36.871,32.958,-29.617,75.644,143.91,165.19,56.279,22.507,-49.386
-23.116,-32.838,-46.069,36.915,32.146,-28.643,77.834,144.37,166.75,56.98,22.875,-49.583
-23.894,-32.297,-44.829,36.915,31.397,-27.703,79.827,144.67,168.1,57.607,23.242,-49.729
-24.573,-31.743,-43.678,36.865,30.709,-26.808,81.612,144.84,169.25,58.167,23.606,-49.835
-25.181,-31.185,-42.632,36.775,30.082,-25.968,83.181,144.91,170.21,58.676,23.968,-49.906
-25.747,-30.642,-41.693,36.667,29.513,-25.191,84.534,144.89,171.01,59.168,24.334,-49.945
-26.295,-30.13,-40.856,36.57,28.997,-24.479,85.693,144.86,171.68,59.679,24.716,-49.944
-26.833,-29.657,-40.107,36.504,28.531,-23.824,86.696,144.86,172.28,60.242,25.126,-49.891
-27.35,-29.221,-39.425,36.476,28.111,-23.212,87.591,144.94,172.83,60.876,25.575,-49.771
-27.824,-28.814,-38.789,36.483,27.735,-22.625,88.428,145.15,173.36,61.574,26.063,-49.577
-28.225,-28.417,-38.188,36.501,27.407,-22.051,89.234,145.48,173.85,62.307,26.58,-49.314
-28.517,-28.006,-37.619,36.497,27.136,-21.482,90.008,145.93,174.27,63.023,27.101,-49.006
-28.668,-27.561,-37.104,36.436,26.942,-20.923,90.713,146.45,174.53,63.655,27.592,-48.695
-28.653,-27.075,-36.686,36.295,26.852,-20.397,91.291,147.01,174.55,64.128,28.008,-48.434
-28.464,-26.565,-36.427,36.071,26.897,-19.946,91.683,147.55,174.28,64.377,28.299,-48.276
-28.11,-26.075,-36.399,35.789,27.106,-19.622,91.863,148.07,173.73,64.371,28.427,-48.264
-27.619,-25.672,-36.679,35.491,27.503,-19.491,91.849,148.62,172.98,64.126,28.365,-48.425
-27.022,-25.436,-37.342,35.23,28.108,-19.626,91.705,149.28,172.2,63.716,28.114,-48.767
-26.341,-25.449,-38.465,35.051,28.945,-20.105,91.528,150.15,171.57,63.272,27.708,-49.279
-25.57,-25.779,-40.121,34.985,30.048,-20.998,91.419,151.39,171.32,62.992,27.222,-49.931
-24.667,-26.469,-42.367,35.038,31.461,-22.36,91.477,153.14,171.66,63.15,26.784,-50.674
-23.556,-27.541,-45.245,35.192,33.233,-24.224,91.794,155.6,172.86,64.126,26.576,-51.442
-22.141,-29.012,-48.785,35.415,35.416,-26.609,92.474,158.99,175.27,66.41,26.826,-52.158
-20.323,-30.926,-53.017,35.673,38.059,-29.549,93.639,163.62,179.33,70.607,27.797,-52.742
-18.008,-33.359,-58.004,35.944,41.211,-33.114,95.427,169.79,185.55,77.422,29.797,-53.117
-15.115,-36.407,-63.885,36.213,44.925,-37.457,97.967,177.77,194.42,87.614,33.245,-53.225
-11.581,-40.107,-70.936,36.469,49.27,-42.825,101.35,187.76,206.33,101.79,38.417,-53.058
-7.3759,-44.357,-79.539,36.705,54.336,-49.488,105.58,199.78,221.51,119.84,43.167,-52.748
-2.5244,-48.899,-90.001,36.915,60.218,-57.537,110.66,213.77,240.05,140.2,38.185,-52.811
2.8569,-53.444,-102.33,37.097,66.971,-66.742,116.57,229.64,261.99,160.17,22.392,-54.497
8.5511,-57.85,-116.25,37.254,74.556,-76.688,123.43,247.38,287.44,178.83,21.19,-58.895
14.275,-62.228,-131.37,37.414,82.822,-87.137,131.51,267.2,316.59,200.31,41.663,-63.331
19.754,-67.011,-147.37,37.646,91.505,-98.335,141.26,289.41,349.61,231.53,75.528,-62.389
24.769,-73.053,-163.88,38.074,100.27,-110.97,153.26,314.35,386.5,275.61,118.93,-53.579
29.141,-81.799,-180.3,38.843,108.78,-125.62,168.03,342.12,426.74,330.19,172.7,-39.83
32.656,-95.036,-195.76,40.03,116.76,-141.67,185.96,372.44,469.17,391.78,239.93,-25.744
35.047,-112.01,-209.43,41.439,124.01,-156.84,207.12,404.54,512.1,458.9,322.49,5.9525
36.347,-125.12,-220.83,40.894,130.4,-168.58,231.2,437.29,553.6,531.48,416.82,56.401
38.586,-128.48,-229.82,30.679,136.03,-176.1,257.46,469.41,591.97,608.35,513.36,107.99
50.686,-126.32,-236.5,16.912,141.65,-180.4,284.89,499.81,626.08,685.35,600.58,153.8
82.49,-124.9,-241.17,11.253,148.67,-183.31,312.38,527.72,655.39,756.38,668.3,183.53
106.25,-128.49,-244.52,15.777,157.99,-186.75,338.95,552.73,679.89,816.89,708.02,186.83
104.29,-139.99,-247.36,31.551,168.33,-192.16,363.88,574.75,699.91,862.59,713.6,154.75
85.119,-160.98,-249.84,58.348,175.84,-200,386.69,593.87,715.88,886.35,681.26,81.67
52.007,-191.06,-250.95,94.77,175.95,-209.5,407.13,610.22,728.3,880.8,608.04,-30.89
6.0325,-227.48,-248.79,138.36,165.38,-219.03,425.13,623.98,737.62,841.8,493.71,-172.65
-50.509,-265.57,-241.37,185.49,142.69,-226.75,440.71,635.31,744.25,768.57,344.22,-327.39
-113.61,-300.08,-227.35,231.85,108.15,-231.33,454,644.44,748.58,663.7,170.86,-478.1
-178.02,-326.82,-206.52,273.68,63.851,-232.17,465.14,651.62,750.95,533.73,-12.943,-611.66
-238.23,-343.93,-180.15,308.61,13.84,-229.3,474.33,657.11,751.68,389.29,-193.83,-720.76
-289.67,-351.88,-150.85,335.52,-36.277,-223,481.71,661.16,751.05,244.22,-359.19,-803.21
-329.48,-352.32,-121.82,354.22,-80.71,-213.65,487.44,663.92,749.29,113.66,-497.6,-859.86
-356.83,-346.87,-95.887,364.92,-115.01,-201.65,491.64,665.49,746.54,11.738,-599.92,-892.86
-372.39,-336.57,-74.887,367.96,-136.26,-187.73,494.42,665.89,742.9,-49.942,-660.65,-904.9
-377.66,-322.27,-59.638,363.91,-141.78,-172.96,495.93,665.12,738.4,-64.34,-679.39,-898.96
-374.25,-305.55,-49.782,353.82,-131,-158.24,496.31,663.22,733.11,-36.596,-661.33,-878.44
-363.33,-288.56,-43.576,339.06,-114.36,-143.87,495.73,660.3,727.22,5.4112,-615.91,-846.89
-345.31,-272.29,-38.548,321.26,-104.51,-129.68,494.33,656.59,721.07,31.498,-552.92,-807.5
-321.67,-256.68,-33.093,302.46,-101.02,-115.48,492.26,652.39,715.17,39.913,-482.42,-762.98
-297.28,-241.51,-27.129,284.58,-99.812,-101.42,489.65,648.11,710.21,41.828,-413.58,-715.85
-276.47,-226.69,-21.293,268.45,-98.954,-88.14,486.65,644.13,706.82,44.613,-349.78,-668.11
-259.7,-212.23,-16.13,253.93,-97.833,-76.39,483.38,640.77,705.44,51.307,-294.63,-621.29
-245.68,-198.09,-11.879,240.54,-96.314,-66.482,479.95,638.23,706.13,62.409,-249.19,-577.53
-233.13,-184.21,-8.5406,227.8,-94.42,-58.262,476.43,636.51,708.56,77.143,-210.22,-538.16
-221.25,-170.44,-5.998,215.32,-92.219,-51.375,472.9,635.48,712.14,94.536,-174.72,-502.39
-209.66,-156.56,-4.0797,202.83,-89.771,-45.475,469.37,634.95,716.19,113.83,-143.09,-469.09
-198.26,-142.29,-2.5783,190.21,-87.117,-40.286,465.87,634.71,720.17,134.23,-118.34,-438.34
-187.12,-127.41,-1.2529,177.63,-84.298,-35.59,462.43,634.61,723.74,154.62,-100.74,-410.35
-176.44,-111.97,0.14932,165.52,-81.386,-31.207,459.12,634.6,726.79,173.8,-85.668,-384.83
-166.47,-96.532,1.8459,154.42,-78.505,-26.992,456.03,634.71,729.38,190.93,-68.407,-362.02
-157.41,-82.131,3.9718,144.63,-75.818,-22.843,453.26,635.02,731.62,205.69,-48.334,-342.57
-149.39,-69.718,6.5601,136.11,-73.485,-18.706,450.86,635.56,733.61,218.13,-28.572,-326.45
-142.44,-59.637,9.5581,128.58,-71.604,-14.566,448.86,636.33,735.38,228.46,-12.213,-312.81
-136.48,-51.603,12.865,121.66,-70.194,-10.429,447.21,637.26,736.91,236.93,0.054255,-300.66
-131.39,-45.058,16.369,115.01,-69.201,-6.2921,445.81,638.23,738.11,243.82,9.1392,-289.38
-127.02,-39.477,20.016,108.4,-68.564,-2.1133,444.6,639.18,738.97,249.41,16.213,-278.71
-123.23,-34.459,23.771,101.75,-68.196,2.1893,443.49,640.03,739.48,254,22.168,-268.53
-119.85,-29.704,27.667,95.093,-68.038,6.7573,442.44,640.77,739.64,257.88,27.595,-258.71
-116.77,-24.957,31.802,88.509,-68.076,11.79,441.44,641.43,739.55,261.35,32.882,-249.07
-113.86,-19.969,36.308,82.032,-68.332,17.523,440.54,642.09,739.32,264.68,38.322,-239.4
-111.03,-14.5,41.307,75.629,-68.845,24.169,439.79,642.86,739.07,268.06,44.168,-229.53
-108.22,-8.3411,46.872,69.264,-69.655,31.845,439.27,643.79,738.9,271.63,50.656,-219.33
-105.4,-1.3562,53.004,62.974,-70.782,40.51,439.03,644.95,738.85,275.4,57.99,-208.79
-102.57,6.4802,59.642,56.903,-72.218,49.961,439.11,646.32,738.95,279.33,66.301,-197.98
-99.781,15.119,66.698,51.243,-73.926,59.927,439.52,647.89,739.17,283.3,75.612,-187.02
-97.08,24.52,74.11,46.133,-75.844,70.183,440.2,649.56,739.44,287.19,85.828,-175.98
-94.51,34.735,81.87,41.578,-77.903,80.614,441.08,651.22,739.68,290.89,96.702,-164.81
-92.097,45.892,90.018,37.453,-80.038,91.197,442.03,652.73,739.77,294.32,107.91,-153.36
-89.84,58.073,98.612,33.559,-82.203,101.93,442.89,653.91,739.58,297.44,119.14,-141.38
-87.715,71.134,107.67,29.677,-84.365,112.76,443.49,654.59,738.94,300.24,130.08,-128.69
